-3.07088	-66.6486	13.2655	941.959
-32.435	-45.8427	34.4709	941.808
41.5525	-52.113	24.8836	942.19
-23.9247	-15.0346	60.2177	941.852
26.6671	56.4339	-31.9502	942.113
22.2849	-57.4476	-32.8217	942.09
-10.3309	46.9673	47.3726	941.922
40.2537	58.2512	-5.94764	942.183
-37.4651	26.9308	46.5188	941.782
-25.3298	-22.1966	57.242	941.845
61.6386	38.164	1.09917	942.294
32.1909	-16.0382	-60.6383	942.142
-28.8607	21.8645	55.3678	941.826
-32.8252	-3.77909	-56.976	941.806
-2.30527	60.0386	-32.0147	941.964
-50.2409	-15.7355	-37.3752	941.716
69.4553	-4.03376	22.1983	942.334
6.73891	59.0275	-34.5428	942.01
-53.7653	27.6013	21.951	941.698
-54.0794	-34.1803	-6.20143	941.696
5.18461	9.71848	-67.7231	942.002
-62.607	-2.1498	11.1419	941.652
-52.8365	-36.4758	4.6087	941.703
-16.0957	-58.0943	29.4402	941.892
51.7565	39.7071	-30.0909	942.243
67.7922	25.0922	9.56507	942.325
-33.0941	-29.462	48.7051	941.804
-63.4607	3.51492	0.70028	941.648
-3.1968	-65.695	-17.3253	941.959
9.63539	45.3348	51.0193	942.025
-56.0117	-30.8711	4.71207	941.686
-61.3825	16.9574	2.22469	941.658
41.8888	-49.6181	29.124	942.192
40.579	23.3764	-53.4695	942.185
-55.9955	11.7441	-28.9703	941.686
38.3551	7.90337	59.1345	942.173
45.649	53.7442	-11.3649	942.211
-60.5848	-16.2351	11.5746	941.663
20.8597	-28.811	-59.9587	942.083
-41.4099	-47.5584	-16.672	941.762
-32.804	54.2317	17.918	941.806
-2.99254	47.1771	48.9241	941.96
-22.4563	-2.4412	-62.6788	941.859
56.5806	33.836	-29.3523	942.268
4.01897	-24.6856	63.8034	941.996
38.843	23.842	54.3873	942.176
35.6771	29.2969	-53.6026	942.16
30.8435	-6.78222	62.929	942.135
-56.5482	28.5568	-9.70202	941.683
49.0495	-6.06923	-51.8828	942.229
-63.4288	-2.03214	-3.61516	941.648
-7.4305	-36.6281	56.4642	941.937
-57.539	21.7022	-17.7754	941.678
40.2358	-57.0215	-13.356	942.183
-41.9661	-44.8307	21.8674	941.759
-47.3366	32.696	-29.7845	941.731
-55.8138	-1.06253	31.5936	941.687
-43.9357	-32.0301	-35.689	941.748
-59.6419	-22.8052	0.0614689	941.667
33.4618	-11.4598	61.0887	942.148
62.8291	24.9205	-26.4588	942.3
-41.6145	-24.7983	43.6558	941.76
62.9791	36.0579	1.87694	942.3
-36.4302	36.9942	-40.0904	941.787
-62.3286	-12.4447	3.37433	941.654
23.1208	12.4947	-64.7422	942.095
68.3843	-14.6423	20.781	942.328
5.31596	64.4676	-22.9063	942.003
-29.1673	-13.091	57.8922	941.825
-62.2175	7.50219	11.1756	941.654
60.68	25.3965	-30.342	942.289
37.5094	-38.7203	-46.0002	942.169
13.6177	-51.4634	-44.2252	942.046
59.1303	1.3704	-41.6453	942.281
-59.9214	9.06877	20.0423	941.666
-33.706	52.2797	21.4523	941.801
57.1142	-44.0513	-3.23166	942.27
65.6575	-31.3765	0.855193	942.314
32.1924	33.7315	52.8804	942.142
-1.2952	3.79725	68.034	941.969
-57.7654	11.9503	-24.816	941.677
50.7855	-28.8572	-41.7073	942.238
36.9811	22.753	55.9624	942.166
-38.7561	15.719	-50.3113	941.775
-39.0262	-45.0712	26.8935	941.774
-28.5157	-58.7276	10.8566	941.828
30.2678	-53.8179	33.753	942.132
-5.26558	-0.93343	67.6572	941.948
-12.2515	43.8147	-49.6822	941.912
63.0081	32.1753	16.2809	942.301
-28.079	-39.8885	-44.7736	941.83
-53.6505	34.8107	-6.73331	941.698
-41.4322	-38.9099	-31.9955	941.761
-36.4869	28.1728	-46.6629	941.787
20.2949	33.1535	57.8248	942.08
45.4113	50.5257	-22.0019	942.21
59.5162	37.176	17.6669	942.283
9.95522	-42.0586	53.7227	942.027
24.2404	4.86734	65.4358	942.101
57.2577	6.23615	-43.5552	942.271
44.6938	-55.5432	3.08959	942.206
12.7315	44.0131	51.7873	942.041
42.321	-46.4403	33.4855	942.194
-53.8384	32.0214	14.4819	941.697
-11.202	50.7744	-42.9514	941.918
-32.5811	56.6042	8.65118	941.807
-12.2468	-32.7371	-57.5889	941.912
-61.298	5.71695	16.462	941.659
63.5442	35.1488	1.50227	942.304
-60.8201	1.23315	-19.1096	941.661
-51.4717	-26.1769	28.6726	941.71
6.06014	-39.7634	55.6634	942.007
-43.9141	-19.5344	43.8195	941.749
-58.5589	-18.9665	-17.2886	941.673
37.3709	57.8803	-16.5581	942.168
1.23879	-64.4125	-22.7786	941.982
-13.4478	-30.3938	58.4968	941.906
-51.5409	31.6176	-22.358	941.709
20.6119	63.0512	21.3899	942.082
-19.1155	-63.35	9.63041	941.877
-41.5863	-32.9267	-37.9373	941.761
50.7332	-14.3596	-48.6913	942.237
-56.4112	-30.0856	4.61333	941.684
-48.2489	-42.5408	-7.09602	941.726
13.9219	-67.6421	-4.8454	942.047
28.1455	3.50946	64.2389	942.121
-59.4074	12.5927	-19.7915	941.669
-16.5236	64.0941	10.7473	941.89
41.3159	-42.5695	39.2441	942.189
36.6321	-46.7794	38.5158	942.165
-3.97665	-66.5245	13.3156	941.955
38.3423	-47.4753	-36.1428	942.173
46.5313	-54.2655	0.316648	942.216
22.8616	-8.67395	65.4357	942.093
-46.5842	-17.6292	41.5132	941.735
67.5392	9.00309	25.9199	942.324
35.1098	-40.0993	-46.4567	942.157
-45.1292	15.7623	43.969	941.742
22.9486	56.2814	34.4431	942.094
27.0752	5.39544	64.4867	942.115
-60.4596	-19.9076	4.19566	941.663
11.6974	68.0058	3.08093	942.036
-18.677	-31.1871	-56.162	941.879
31.9182	47.432	41.2222	942.14
-1.48429	-9.55267	67.4494	941.968
72.9164	4.13534	-5.73173	942.352
-11.7206	54.0679	38.5046	941.915
64.3606	-4.915	33.4225	942.308
-43.9285	-38.9012	-28.054	941.749
-57.055	-13.3464	25.8649	941.681
27.5871	53.5192	36.0602	942.118
-28.8199	-38.8695	45.1172	941.827
8.71428	59.2519	-33.9906	942.02
-34.0789	-33.4767	45.2082	941.799
35.1813	-40.7669	45.8248	942.157
33.4673	-40.2221	-47.3817	942.148
-29.333	-11.3616	58.1592	941.824
-62.3885	7.87048	9.81093	941.653
52.6376	-3.53121	-48.8491	942.247
23.6328	48.0505	-44.9428	942.097
61.6003	-38.0726	3.53864	942.293
53.27	-41.2851	-25.1681	942.25
31.9723	58.3661	-23.2277	942.14
-41.8989	6.92138	-49.4607	941.759
49.956	-27.0019	43.8022	942.233
12.4838	-67.9835	1.07666	942.04
34.6727	54.7019	28.2866	942.154
-43.4861	46.7327	12.6238	941.751
-16.9955	64.8022	-1.95594	941.888
13.5441	-63.1666	-24.8115	942.045
32.7666	-11.4784	-61.4059	942.145
-57.9185	10.5551	-25.0605	941.676
-61.9546	-13.3988	6.06985	941.656
30.256	-8.37517	62.9769	942.132
-28.2989	-59.763	-3.09907	941.829
41.2502	13.9597	56.2333	942.188
-31.2816	-45.5533	36.0472	941.814
-21.3449	-51.165	37.0976	941.865
69.0582	13.1998	19.6457	942.332
-6.62163	30.7596	-60.0242	941.941
23.8975	33.6914	56.4234	942.099
62.7637	-27.8821	-23.4792	942.299
-22.5552	-18.4307	-59.9124	941.859
60.4881	9.28523	38.7401	942.288
2.69224	-67.3765	-11.6901	941.989
-37.8676	0.525522	-53.4299	941.78
-9.90738	-16.5764	64.7148	941.924
-50.1338	32.1629	24.937	941.717
-50.4563	39.718	-6.57289	941.715
-47.7702	39.2086	19.323	941.729
-57.0234	-21.8554	19.3229	941.681
63.784	-15.1874	-31.2862	942.305
-6.36871	-37.7882	55.9183	941.942
-58.5699	2.46382	25.5179	941.673
72.3224	-10.5829	4.29514	942.349
-23.0929	-33.3669	-52.7831	941.856
20.1231	36.5401	55.7939	942.079
-40.1488	51.5119	-1.18357	941.768
69.7742	20.7664	6.04169	942.336
-60.589	18.695	-6.89154	941.663
-44.1758	20.3047	-43.1724	941.747
-61.6698	15.3312	4.39398	941.657
22.4248	-65.6066	-8.26823	942.091
35.9792	-60.9284	-0.756088	942.161
-2.31667	-13.6241	-66.6618	941.963
15.0551	66.2892	-13.5226	942.053
45.1661	-7.47513	54.7802	942.209
-21.7527	-32.8037	53.8188	941.863
23.9188	64.8754	10.4442	942.099
-46.8599	-40.3787	19.3712	941.733
53.914	-47.4303	5.04962	942.254
-28.3243	-17.7128	57.1472	941.829
34.1627	0.862444	-61.821	942.152
-0.21561	-1.72087	68.2071	941.974
56.1668	10.0306	-44.1412	942.265
-52.1353	-35.9306	11.8799	941.706
-63.3049	0.0377221	-5.83972	941.648
67.9473	-24.6391	9.72033	942.326
44.3352	7.74426	55.3449	942.204
35.9297	50.3259	34.398	942.161
-61.4884	4.31801	16.1185	941.658
62.7383	-9.32409	-35.2801	942.299
-58.093	5.18457	-26.2796	941.675
-24.8682	-43.2684	43.873	941.847
38.3153	52.503	28.3803	942.173
-4.39859	46.6422	-49.1903	941.953
-52.688	-29.0072	22.9656	941.703
53.4324	42.783	-22.1756	942.251
-42.6138	36.1184	33.5015	941.755
63.4887	34.5947	6.88502	942.303
-60.8451	4.70871	18.4725	941.661
-58.7153	-24.6484	5.58722	941.672
-44.5067	21.8747	42.0128	941.746
-43.2476	41.8271	-24.8356	941.752
47.7959	-41.2468	-33.7131	942.222
8.62882	-65.3263	-19.9819	942.02
-35.6314	50.3957	-22.3925	941.791
-11.0756	-12.3371	-65.3813	941.918
43.7639	-46.8983	31.1183	942.201
55.8457	24.8428	-38.2719	942.264
55.283	24.8113	-39.0302	942.261
56.0612	45.1351	-4.76527	942.265
31.889	50.2382	-37.7725	942.14
48.6154	-41.4437	-32.3923	942.226
19.8343	53.7565	-39.5866	942.078
72.218	-9.50689	7.35822	942.348
-57.1316	-21.0301	19.8837	941.68
39.8867	-43.334	-39.7061	942.181
-28.619	-32.6664	-49.928	941.828
-36.6344	-40.2036	-36.6411	941.786
50.1345	20.5581	46.9997	942.234
8.78525	50.9625	45.4799	942.021
61.1614	38.8663	1.03487	942.291
25.4555	58.2315	29.429	942.107
69.2906	4.02079	22.6742	942.333
59.8176	27.0608	-30.4772	942.284
71.8544	12.2377	6.60393	942.346
53.6293	39.3279	-27.5008	942.252
-59.8711	-20.7968	7.61273	941.666
-53.3489	-34.6978	9.40149	941.7
68.8514	-21.8808	10.3885	942.331
51.92	48.9233	8.56005	942.243
18.7969	-27.1993	-61.2131	942.072
-24.6978	-58.0094	21.024	941.848
9.32787	-19.918	-65.3018	942.023
-22.5178	10.5674	-61.8026	941.859
-0.0598314	-67.3209	-11.1638	941.975
-1.66463	53.8919	-41.6415	941.967
53.8734	47.6026	-3.6198	942.254
-47.8731	-8.9446	-42.6597	941.728
8.61258	51.1931	45.2348	942.02
26.9625	37.9737	-52.4465	942.115
-16.2524	-46.0333	-46.0002	941.891
-54.8324	31.7744	-10.3828	941.692
59.6216	-37.7579	-16.0312	942.283
-35.743	49.3514	-24.424	941.791
-37.9782	43.4471	-30.9503	941.779
54.7736	46.5382	4.92538	942.258
64.1098	11.9645	32.06	942.306
-50.2869	-33.1647	-23.2279	941.716
-38.262	-51.7531	-11.9498	941.778
-20.1903	63.4237	5.54092	941.871
42.7015	53.8949	-18.5652	942.196
60.7422	38.8235	7.17049	942.289
47.561	-23.0079	48.2558	942.221
62.5836	-36.7332	-0.422051	942.298
-17.0282	-8.95161	-64.1996	941.887
63.653	-3.59162	34.8139	942.304
42.4102	-57.1767	1.45319	942.194
71.1933	-11.9967	-11.7298	942.343
-1.71631	67.6163	-8.10585	941.966
-11.5183	20.1819	63.2874	941.916
-7.10125	29.8311	-60.398	941.939
48.7186	41.9329	31.6136	942.227
-47.292	-42.8587	11.1328	941.731
64.5104	17.0398	28.862	942.308
-41.7433	-30.9932	-39.3474	941.76
19.894	60.5719	28.038	942.078
-21.1534	-62.9424	6.50679	941.866
-18.4071	-54.8819	-33.5771	941.88
-60.8607	6.54908	17.8456	941.661
-46.4714	7.77599	44.5563	941.735
-47.9406	41.5751	-12.8156	941.728
62.1143	-25.5769	-27.3729	942.296
36.4263	57.3751	19.8222	942.163
14.6715	-66.1843	-14.2978	942.051
-25.6823	-49.6464	35.8212	941.843
-35.0923	26.1366	49.004	941.794
13.5381	60.9893	29.7664	942.045
-49.629	40.4011	-8.90662	941.719
5.50993	63.5505	-25.3355	942.004
24.4653	49.6548	-42.7922	942.102
-47.1318	16.2129	-41.4081	941.732
-58.7064	-7.40254	24.1888	941.672
-11.4578	-5.90505	-66.1794	941.916
-31.5004	-7.13542	57.5129	941.813
-38.6631	4.95517	-52.5534	941.776
-45.6104	14.7853	-43.7581	941.74
66.092	20.2817	22.8221	942.317
-55.7934	8.0282	-30.6154	941.687
-56.336	-30.2911	-4.25328	941.685
-41.3187	-31.0203	-39.8238	941.762
68.8408	22.6848	-8.57	942.331
50.5197	4.06074	50.7946	942.236
0.23867	2.67114	68.2088	941.977
72.3711	3.17389	-10.6681	942.349
71.0398	-13.9825	-10.312	942.342
-52.2491	35.0406	-13.8314	941.706
32.7975	-48.0274	39.9259	942.145
39.8921	50.4317	30.1775	942.181
55.7681	-20.2928	-40.9635	942.263
-56.1115	-29.6891	-9.03468	941.686
34.749	18.7333	-58.6255	942.155
62.0638	23.6532	29.1507	942.296
-23.9808	45.9419	41.6932	941.852
-60.7057	-17.6411	-8.39665	941.662
64.9424	-32.7339	-0.370369	942.311
16.3309	64.2538	-20.5167	942.06
63.6872	34.9147	-1.3604	942.304
65.5946	-31.4506	-1.92864	942.314
50.1251	-21.9708	-46.3653	942.234
45.2265	-51.7401	19.3608	942.209
32.2662	-32.4726	53.625	942.142
-45.5222	-30.7677	-34.5779	941.74
70.5042	-14.3483	-12.9065	942.339
-25.5445	61.2461	-2.28817	941.843
-21.6943	-61.6228	-13.3524	941.863
71.108	-17.1115	0.111675	942.342
15.3442	18.0137	-65.1663	942.055
-23.5682	22.7372	57.9278	941.854
-63.0096	-8.61575	0.217561	941.65
-33.2734	-23.5456	-51.6929	941.804
-31.2285	-54.822	19.3103	941.814
-50.0909	-38.7529	12.6186	941.717
-5.79243	-41.5318	-53.3153	941.945
-22.7954	16.6722	60.3158	941.858
0.646637	-68.2362	2.64835	941.979
-38.214	-53.0058	-3.96144	941.778
29.452	-3.94697	-63.7247	942.127
-26.0312	-40.7374	-45.4638	941.841
23.1833	-43.0876	-49.8883	942.095
36.0757	-4.42811	-60.7225	942.162
-54.2545	30.5794	15.8424	941.695
64.2312	12.0393	31.8065	942.307
40.7498	-50.249	29.4661	942.186
14.3791	-60.3324	30.8291	942.05
-55.5415	8.6221	30.9502	941.689
6.67787	-59.1714	-34.2991	942.01
-26.0773	5.35373	60.7863	941.841
-21.541	40.4547	-48.4478	941.864
24.0292	-41.6515	-50.7821	942.099
-55.3187	-24.5766	-21.3334	941.69
16.1185	38.108	-55.6964	942.059
34.9347	60.3313	11.6996	942.156
-0.0870631	-49.4879	46.9831	941.975
-42.6466	40.7976	-27.556	941.755
17.491	-38.5643	55.0848	942.066
-4.63858	-14.9507	-66.0844	941.951
41.7917	-7.32195	-57.1291	942.191
-14.737	62.3718	-20.1629	941.899
-24.5548	-23.0084	-57.3249	941.849
-53.3973	35.4136	5.70678	941.7
-29.3431	-54.1925	-23.9595	941.824
15.3983	67.2593	6.79653	942.055
-57.1003	3.69543	-28.7724	941.68
24.897	-22.5149	61.4226	942.104
58.314	-35.1434	24.2709	942.276
28.365	-15.5007	62.3572	942.122
45.0357	25.092	-49.3724	942.208
68.9887	-21.2159	10.9078	942.332
35.0393	30.2247	53.45	942.156
-51.772	-36.4722	11.9671	941.708
28.7856	24.1746	59.366	942.124
72.0443	12.9572	0.0862988	942.347
-52.4842	1.58389	37.2792	941.704
65.1855	31.8609	5.22138	942.312
-43.2708	38.8961	-29.1749	941.752
20.4268	-58.8283	31.2731	942.081
39.2972	-4.40885	58.9569	942.178
-18.5054	12.3343	63.1089	941.88
12.8035	-10.731	67.1028	942.041
-41.3367	-47.6402	16.6416	941.762
61.1084	-19.3329	-33.821	942.291
-59.1338	21.8464	10.3972	941.67
-24.1338	6.11221	61.6666	941.851
-28.5708	-48.0962	-35.3537	941.828
-60.7961	-5.18689	-18.5188	941.661
5.46498	63.0578	26.5391	942.004
46.2492	1.48991	54.4616	942.214
31.1355	-12.9174	-61.838	942.136
-50.589	33.4505	22.07	941.714
-7.96502	11.8016	-66.1598	941.934
-8.76412	25.9268	61.8308	941.93
13.2482	6.25161	67.6136	942.044
-22.6361	39.627	48.5226	941.858
